City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
279,Ondjiva,AO,-17.0667,15.7333,54.25,32,0,6.29,clear sky
280,Pervomayskoye,RU,43.919,46.7102,91.58,36,0,16.26,clear sky
281,Fare,PF,-16.7,-151.0167,78.31,71,21,8.61,few clouds
282,Bantry,IE,51.6833,-9.45,56.68,90,100,19.39,overcast clouds
283,Moroni,KM,-11.7022,43.2551,76.78,60,2,6.71,clear sky
284,Cavalcante,BR,-13.7975,-47.4583,62.56,65,67,7.0,broken clouds
285,Touros,BR,-5.1989,-35.4608,72.5,86,17,15.41,few clouds
286,Okhotsk,RU,59.3833,143.3,64.65,50,13,5.95,few clouds
287,Tamandare,BR,-8.7597,-35.1047,73.13,85,46,14.36,scattered clouds
288,Kununurra,AU,-15.7667,128.7333,80.58,14,7,10.36,clear sky
289,Bauchi,NG,10.5,10.0,69.84,93,95,3.87,overcast clouds
290,Abu Kamal,SY,34.4506,40.9171,91.74,32,46,18.66,scattered clouds
291,Ratnagiri,IN,16.9833,73.3,83.14,75,72,10.38,broken clouds
292,Havre-Saint-Pierre,CA,50.2334,-63.5986,62.6,94,90,5.75,overcast clouds
293,Altagracia De Orituco,VE,9.8601,-66.3814,69.64,96,48,2.26,scattered clouds
294,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,62.31,51,1,6.89,clear sky
295,Diego De Almagro,CL,-26.3667,-70.05,51.44,51,2,1.19,clear sky
296,College,US,64.8569,-147.8028,64.72,83,90,0.0,light rain
297,Solwezi,ZM,-12.1688,26.3894,53.13,49,0,3.13,clear sky
298,Bolu,TR,40.6667,31.5833,68.58,81,87,6.13,overcast clouds
299,Mecca,SA,21.4267,39.8261,92.66,33,3,3.76,clear sky
300,Asyut,EG,27.181,31.1837,91.26,16,0,2.53,clear sky
301,Luanda,AO,-8.8368,13.2343,71.6,88,90,4.61,overcast clouds
302,Aldan,RU,58.6031,125.3894,68.18,74,91,3.98,light rain
303,Ambilobe,MG,-13.2,49.05,73.35,62,0,2.53,clear sky
304,Srednekolymsk,RU,67.45,153.6833,51.46,72,100,9.86,overcast clouds
305,Hasaki,JP,35.7333,140.8333,86.29,78,100,7.72,moderate rain
306,Hargeysa,SO,9.56,44.065,72.64,48,31,30.11,scattered clouds
307,Yumbe,UG,3.4651,31.2469,66.34,91,100,4.0,overcast clouds
308,Sisimiut,GL,66.9395,-53.6735,42.24,93,100,9.01,light rain
309,Murmino,RU,54.6036,40.0544,73.47,47,54,11.3,broken clouds
310,Codrington,AU,-38.2667,141.9667,54.61,71,100,11.48,overcast clouds
311,Rezekne,LV,56.5,27.3167,62.44,95,100,7.76,overcast clouds
312,Jabinyanah,TN,35.035,10.9081,76.8,71,0,7.61,clear sky
313,Dolores,AR,-36.3132,-57.6792,54.52,93,94,7.54,overcast clouds
314,Tautira,PF,-17.7333,-149.15,78.82,69,7,5.26,clear sky
315,Fuyu,CN,45.1833,124.8167,84.52,48,2,8.84,clear sky
316,Dongsheng,CN,39.8161,109.9776,82.26,19,0,6.55,clear sky
317,Andros Town,BS,24.7,-77.7667,82.36,71,8,13.47,clear sky
318,Saint-Georges,GD,12.0564,-61.7485,80.28,78,20,9.22,few clouds
319,Idar,DE,49.7167,7.3,58.87,96,100,3.91,overcast clouds
320,Kaseda,JP,31.4167,130.3167,88.83,69,51,7.54,broken clouds
321,Bac Lieu,VN,9.285,105.7244,89.44,59,100,13.4,overcast clouds
322,Rosetown,CA,51.5501,-108.0014,71.98,72,47,6.91,scattered clouds
323,Waingapu,ID,-9.6567,120.2641,84.47,53,80,19.93,broken clouds
324,Paragominas,BR,-2.9667,-47.4833,69.69,76,68,1.7,broken clouds
325,Bequimao,BR,-2.4489,-44.7825,79.12,96,73,2.98,broken clouds
326,Yangambi,CD,0.8102,24.4336,69.93,96,100,3.33,overcast clouds
327,Saint-Philippe,RE,-21.3585,55.7679,74.21,74,42,12.57,scattered clouds
328,Fairbanks,US,64.8378,-147.7164,64.74,83,90,6.91,light rain
329,Omboue,GA,-1.5746,9.2618,74.03,84,96,6.13,overcast clouds
330,Lhokseumawe,ID,5.1801,97.1507,87.93,60,67,5.93,broken clouds
331,Prince Albert,CA,53.2001,-105.7677,64.35,88,75,2.3,smoke
332,Omsukchan,RU,62.5333,155.8,48.07,85,100,6.78,overcast clouds
333,Ballina,AU,-28.8667,153.5667,73.58,60,0,8.88,clear sky
334,Ouesso,CG,1.6136,16.0517,70.3,97,89,2.06,overcast clouds
335,Acari,PE,-15.4311,-74.6158,63.66,79,53,4.14,broken clouds
336,Yumen,CN,40.2833,97.2,81.32,16,99,5.82,overcast clouds
337,Ferme-Neuve,CA,46.7001,-75.4493,65.98,79,99,3.47,overcast clouds
338,Smirnykh,RU,49.75,142.8333,57.43,92,100,5.61,light rain
339,Ostrovnoy,RU,68.0531,39.5131,56.62,79,20,3.4,few clouds
340,Pathein,MM,16.7833,94.7333,87.06,68,98,11.79,overcast clouds
341,Tarakan,ID,3.3,117.6333,85.5,74,40,4.61,scattered clouds
342,Hansot,IN,21.5833,72.8,87.78,64,72,8.37,broken clouds
343,Acapulco,MX,16.8634,-99.8901,78.17,89,100,9.01,overcast clouds
344,Kenai,US,60.5544,-151.2583,63.03,85,1,6.91,clear sky
345,Rubtsovsk,RU,51.5,81.25,78.98,36,30,2.26,scattered clouds
346,Myitkyina,MM,25.3833,97.4,83.19,87,98,2.84,overcast clouds
347,Zabaykalsk,RU,49.6333,117.3167,80.1,40,34,12.8,scattered clouds
348,Saldanha,ZA,-33.0117,17.9442,44.65,76,57,3.33,broken clouds
349,Nicoya,CR,10.1483,-85.452,76.55,92,98,2.82,overcast clouds
350,Newark,US,40.7357,-74.1724,77.54,67,1,1.01,clear sky
351,Beloha,MG,-25.1667,45.05,67.35,52,3,2.75,clear sky
352,Radford,US,37.1318,-80.5764,68.92,86,1,0.0,clear sky
353,Carauari,BR,-4.8828,-66.8958,76.42,69,66,1.74,broken clouds
354,Port Elizabeth,ZA,-33.918,25.5701,48.49,93,20,2.3,few clouds
355,Abu Dhabi,AE,24.4667,54.3667,98.62,53,0,2.3,clear sky
356,Tshikapa,CD,-6.4167,20.8,68.09,28,11,2.64,few clouds
357,Izsak,HU,46.8045,19.3517,62.94,58,4,4.97,clear sky
358,Muravlenko,RU,63.7898,74.523,76.75,47,0,9.44,clear sky
359,Drayton Valley,CA,53.2168,-114.9854,61.92,80,86,1.57,overcast clouds
360,Kapaa,US,22.0752,-159.319,82.38,72,40,1.01,scattered clouds
361,Ahuimanu,US,21.4447,-157.8378,82.11,67,20,10.36,few clouds
362,Roald,NO,62.5833,6.1333,65.08,52,0,11.5,clear sky
363,North Mankato,US,44.1733,-94.0339,73.49,78,1,6.91,clear sky
364,The Valley,AI,18.217,-63.0578,82.26,75,0,14.85,clear sky
365,Rengo,CL,-34.4167,-70.8667,49.03,88,63,0.78,broken clouds
366,Avanigadda,IN,16.0215,80.9181,95.14,41,96,10.67,overcast clouds
367,Igarka,RU,67.4667,86.5833,75.85,43,26,5.03,scattered clouds
368,Ponta Do Sol,PT,32.6667,-17.1,72.01,78,7,4.97,clear sky
369,Burley,US,42.5357,-113.7928,63.84,63,1,8.05,clear sky
370,Vila Velha,BR,-20.3297,-40.2925,60.75,100,0,3.44,clear sky
371,Remontnoye,RU,46.5614,43.6501,84.61,23,72,21.5,broken clouds
372,Samarai,PG,-10.6167,150.6667,77.68,82,97,13.82,overcast clouds
373,Birao,CF,10.2849,22.7882,71.17,97,100,3.47,overcast clouds
374,Kota Kinabalu,MY,5.9749,116.0724,91.38,66,20,6.91,few clouds
375,Norwich,GB,52.6278,1.2983,57.36,92,40,6.91,scattered clouds
376,Okha,RU,53.5739,142.9478,58.35,69,27,15.59,scattered clouds
377,Stornoway,GB,58.2093,-6.3865,62.92,94,20,10.36,few clouds
378,Vestmannaeyjar,IS,63.4427,-20.2734,53.38,88,48,5.46,scattered clouds
379,Nishihara,JP,26.1842,127.7558,87.46,84,90,19.57,moderate rain
380,Magadan,RU,59.5667,150.8,61.83,56,19,1.39,few clouds
381,Tarpon Springs,US,28.1461,-82.7568,82.42,88,75,1.99,broken clouds
382,Calama,CL,-22.4667,-68.9333,43.29,16,11,19.57,few clouds
383,Bulungu,CD,-4.55,18.6,68.63,70,94,2.1,overcast clouds
384,Eureka,US,40.8021,-124.1637,63.63,92,82,1.99,broken clouds
385,Las Vegas,US,36.175,-115.1372,97.48,6,1,4.61,dust
386,Wamba,NG,8.9333,8.6,69.69,97,100,1.7,light rain
387,Kindu,CD,-2.95,25.95,74.8,67,91,2.33,overcast clouds
388,Kabare,CD,-2.4683,28.8242,64.63,75,98,2.46,overcast clouds
389,Coquimbo,CL,-29.9533,-71.3436,53.33,93,90,0.0,overcast clouds
390,Kulunda,RU,52.566,78.9385,78.13,36,18,3.51,few clouds
391,Ravar,IR,31.2656,56.8055,86.79,14,38,4.65,scattered clouds
392,Guerrero Negro,MX,27.9769,-114.0611,71.96,81,1,10.78,clear sky
393,Puerto Carreno,CO,6.189,-67.4859,74.91,88,59,3.96,broken clouds
394,Saskylakh,RU,71.9167,114.0833,49.28,72,100,4.65,overcast clouds
395,Antofagasta,CL,-23.65,-70.4,56.48,82,63,2.21,broken clouds
396,Gbarnga,LR,6.9956,-9.4722,65.19,99,65,1.95,broken clouds
397,Buin,CL,-33.7333,-70.75,46.44,93,47,1.16,scattered clouds
398,Kapuvar,HU,47.5922,17.0289,62.67,71,51,5.17,broken clouds
399,Leshukonskoye,RU,64.8989,45.7622,59.05,59,6,2.71,clear sky
400,Khargapur,IN,24.823,79.144,80.73,85,99,8.63,overcast clouds
401,Chapais,CA,49.7834,-74.8492,56.98,97,100,7.56,overcast clouds
402,Fort Frances,CA,48.5999,-93.4003,62.06,78,1,1.01,clear sky
403,Luderitz,NA,-26.6481,15.1594,56.82,55,13,3.94,few clouds
404,Izvestkovyy,RU,48.9833,131.55,66.34,96,100,5.7,overcast clouds
405,Moba,CN,33.2288,105.0179,74.93,59,36,5.19,scattered clouds
406,Quatre Cocos,MU,-20.2078,57.7625,72.09,66,47,13.22,scattered clouds
407,Altay,CN,47.8667,88.1167,74.75,33,97,7.72,overcast clouds
408,Boma,GH,7.0805,-2.1697,68.11,99,78,2.33,broken clouds
409,Rio Tercero,AR,-32.173,-64.1141,55.38,55,31,6.42,scattered clouds
410,Bonavista,CA,48.6499,-53.1147,69.12,88,99,21.59,overcast clouds
411,San Angelo,US,31.4638,-100.437,83.53,64,1,5.01,clear sky
412,Itoman,JP,26.1247,127.6694,88.18,84,90,19.57,moderate rain
413,Mor,HU,47.3779,18.2035,68.09,71,48,1.5,scattered clouds
414,Suslovo,RU,56.2167,88.1167,71.49,64,92,5.82,overcast clouds
415,Eyl,SO,7.9803,49.8164,80.56,55,78,25.01,broken clouds
416,Rio Pomba,BR,-21.2747,-43.1792,53.91,96,94,2.44,overcast clouds
417,Sakakah,SA,29.9697,40.2064,89.17,20,5,6.13,clear sky
418,Tomatlan,MX,19.9333,-105.25,76.01,92,100,2.84,overcast clouds
419,Orotukan,RU,62.2667,151.7,54.16,72,91,5.32,overcast clouds
420,Edd,ER,13.9297,41.6925,90.61,61,49,4.72,scattered clouds
421,Oussouye,SN,12.485,-16.5469,76.53,88,99,9.01,moderate rain
422,Bichura,RU,50.5881,107.6022,66.47,84,93,3.58,overcast clouds
423,Dukat,RU,62.55,155.55,44.49,91,100,5.06,overcast clouds
424,Hamilton,US,39.1834,-84.5333,73.78,84,1,0.0,clear sky
425,La Ronge,CA,55.1001,-105.2842,68.25,77,90,9.22,smoke
426,Rorvik,NO,64.8621,11.2373,59.76,69,56,18.7,broken clouds
427,Luan,CH,46.3592,6.9759,56.86,86,99,1.99,overcast clouds
428,Goregaon,IN,18.1667,73.3,85.32,70,44,5.23,scattered clouds
429,Qaanaaq,GL,77.484,-69.3632,37.8,72,11,6.29,few clouds
430,Margate,GB,51.3813,1.3862,61.3,86,52,4.0,broken clouds
431,Sesheke,ZM,-17.4759,24.2968,51.76,36,0,3.8,clear sky
432,Vigrestad,NO,58.5667,5.7,65.88,79,100,28.12,overcast clouds
433,Ndele,CF,8.4109,20.6473,69.73,99,100,2.57,moderate rain
434,Rosarito,MX,32.3333,-117.0333,67.15,82,11,3.8,few clouds
435,Pafos,CY,34.7667,32.4167,85.23,61,20,5.75,few clouds
436,Mackay,AU,-21.15,149.2,75.04,66,14,14.88,few clouds
437,Machico,PT,32.7,-16.7667,72.68,85,40,2.3,scattered clouds
438,Surt,LY,31.2089,16.5887,81.79,73,0,7.58,clear sky
439,Haines Junction,CA,60.7522,-137.5108,51.75,100,100,3.44,light rain
440,Polovinnoye,RU,54.7914,65.9864,67.46,68,100,13.06,overcast clouds
441,Orlik,RU,52.5178,99.825,61.39,58,100,5.5,light rain
442,Cherskiy,RU,68.75,161.3,65.19,55,46,4.03,scattered clouds
443,Ewa Beach,US,21.3156,-158.0072,82.35,61,1,8.05,clear sky
444,Port-Cartier,CA,50.0334,-66.8654,59.22,71,79,8.28,broken clouds
445,Aloleng,PH,16.1307,119.7824,84.0,82,89,22.17,overcast clouds
446,Vancouver,CA,49.2497,-123.1193,67.15,71,90,3.0,overcast clouds
447,Lahaina,US,20.8783,-156.6825,78.8,73,17,14.32,few clouds
448,Sarh,TD,9.1429,18.3923,75.11,94,20,0.0,few clouds
449,Nioro,GM,13.35,-15.75,74.93,91,99,6.46,overcast clouds
450,Gamba,GA,-2.65,10.0,73.0,85,100,5.48,overcast clouds
451,Abatskoye,RU,56.2875,70.4555,68.47,87,99,1.48,overcast clouds
452,Severobaykalsk,RU,55.65,109.3167,60.44,79,85,1.5,light rain
453,Bukama,CD,-9.2,25.85,67.06,33,1,3.4,clear sky
454,San Vicente,AR,-26.6167,-54.1333,66.45,52,100,5.77,overcast clouds
455,Khandagayty,RU,50.7333,92.05,57.42,71,100,11.05,overcast clouds
456,Aswan,EG,24.0934,32.907,92.5,49,2,9.22,haze
457,Silver City,US,32.7701,-108.2803,75.16,50,75,5.01,broken clouds
458,Mabaruma,GY,8.2,-59.7833,73.58,91,90,1.28,overcast clouds
459,Miles City,US,46.4083,-105.8406,74.52,53,1,6.91,clear sky
460,Zlobin,HR,45.2924,14.6541,60.1,88,0,1.14,clear sky
461,Mumford,GH,5.2618,-0.759,73.99,88,85,10.02,overcast clouds
462,Amga,RU,60.8953,131.9608,73.09,34,41,16.58,scattered clouds
463,Channel-Port Aux Basques,CA,47.5702,-59.1367,64.15,97,94,13.24,overcast clouds
464,Mattru,SL,7.6244,-11.8332,68.7,91,64,0.83,broken clouds
465,Geraldton,AU,-28.7667,114.6,64.81,63,90,9.22,overcast clouds
466,Agadir,MA,30.4202,-9.5982,70.25,91,46,3.47,scattered clouds
467,Vietri Sul Mare,IT,40.6687,14.7253,77.0,80,22,2.66,few clouds
468,Timbiqui,CO,2.7717,-77.6654,74.34,94,98,5.23,light rain
469,Zanjan,IR,36.6736,48.4787,80.29,26,20,11.5,few clouds
470,Aix-Les-Bains,FR,45.6834,5.9224,64.49,94,0,2.3,clear sky
471,Palmer,US,42.1584,-72.3287,70.97,78,1,3.44,clear sky
472,Jalu,LY,29.0331,21.5482,86.74,18,0,1.83,clear sky
473,Muroto,JP,33.2833,134.15,89.64,75,91,9.93,overcast clouds
474,Kamenka,RU,51.3223,42.7678,74.97,35,56,13.53,broken clouds
475,Baghmara,IN,23.795,86.2085,92.39,53,85,3.51,overcast clouds
476,Ranong,TH,9.9658,98.6348,82.33,69,99,10.8,light rain
477,Saint-Joseph,RE,-21.3667,55.6167,73.2,71,43,10.54,scattered clouds
478,Talnakh,RU,69.4865,88.3972,79.86,41,9,7.85,clear sky
479,Wattegama,LK,6.7989,81.4808,91.27,48,98,3.38,overcast clouds
480,Bowen,AU,-20.0167,148.2333,72.37,59,15,16.33,few clouds
481,Sakaiminato,JP,35.55,133.2333,91.33,74,75,9.22,broken clouds
482,Lima Duarte,BR,-21.8425,-43.7931,53.31,95,98,1.95,overcast clouds
483,Fez,MA,34.0372,-4.9998,64.65,82,0,4.61,clear sky
484,Teya,RU,60.3778,92.6267,81.23,35,99,1.1,overcast clouds
485,Luau,AO,-10.7073,22.2247,55.11,23,0,5.1,clear sky
486,Karratha,AU,-20.7377,116.8463,77.29,33,3,22.93,clear sky
487,Lompoc,US,34.6391,-120.4579,62.1,95,90,4.61,fog
488,Nadbai,IN,27.2333,77.2,88.14,67,100,5.3,overcast clouds
489,Tsaratanana,MG,-16.7833,47.65,67.87,63,0,8.46,clear sky
490,Kiama,AU,-34.6833,150.8667,68.38,47,4,8.21,clear sky
491,Rawson,AR,-43.3002,-65.1023,53.01,37,100,19.71,overcast clouds
492,Sambava,MG,-14.2667,50.1667,70.32,73,2,7.74,clear sky
493,Onega,RU,63.9061,38.1404,58.87,56,4,8.16,clear sky
494,Bethel,US,41.3712,-73.414,72.64,82,40,0.0,scattered clouds
495,Fraserburgh,GB,57.6874,-2.0184,60.12,94,84,9.51,broken clouds
496,Bubaque,GW,11.2833,-15.8333,79.65,77,100,20.07,overcast clouds
497,Berdigestyakh,RU,62.0989,126.6992,74.79,36,91,17.22,overcast clouds
498,Novoorsk,RU,51.381,58.9813,72.25,39,10,11.14,clear sky
499,Jedrzejow,PL,50.6394,20.3045,58.87,99,7,1.01,clear sky
500,Kawalu,ID,-7.3817,108.2082,90.05,46,8,5.57,clear sky
501,Shelburne,CA,44.0787,-80.2041,69.69,92,55,10.13,broken clouds
502,Mount Isa,AU,-20.7333,139.5,74.97,15,0,9.22,clear sky
503,Saint-Augustin,CA,51.226,-58.6502,61.27,95,32,12.15,scattered clouds
504,Pengcheng,CN,36.4311,114.17,89.28,52,82,3.6,light rain
505,Sao Joao Da Barra,BR,-21.6403,-41.0511,66.06,68,85,4.45,overcast clouds
506,Sarti,GR,40.1,23.9833,80.37,57,1,2.04,clear sky
507,Chicama,PE,-7.8447,-79.1469,63.59,86,25,5.12,scattered clouds
508,Kizukuri,JP,40.8061,140.3861,99.45,57,74,5.61,broken clouds
509,Sosnovoborsk,RU,56.1325,93.3589,69.35,51,52,4.43,broken clouds
510,Saint Anthony,US,45.0205,-93.218,73.92,74,1,1.01,clear sky
511,Tongliao,CN,43.6125,122.2653,90.63,30,0,7.49,clear sky
512,Remiremont,FR,48.0175,6.5882,57.99,87,100,2.08,overcast clouds
513,Mashhad,IR,36.297,59.6062,89.74,25,0,9.22,clear sky
514,Dutlwe,BW,-23.9833,23.9,52.02,24,1,6.82,clear sky
515,Culfa,AZ,38.9558,45.6308,87.67,27,55,2.37,broken clouds
516,Qasigiannguit,GL,68.8193,-51.1922,46.65,77,100,6.8,overcast clouds
517,Macheng,CN,31.1783,115.0319,93.83,52,47,6.67,scattered clouds
518,Richards Bay,ZA,-28.783,32.0377,60.24,85,22,6.38,few clouds
519,Nichinan,JP,31.6,131.3667,88.75,77,48,9.15,scattered clouds
520,Sevierville,US,35.8681,-83.5618,76.15,85,90,0.0,overcast clouds
521,Belmonte,BR,-15.8631,-38.8828,66.7,63,99,10.65,overcast clouds
522,Joura,IN,26.3411,77.8115,88.38,68,98,4.97,overcast clouds
523,Krasnoselkup,RU,65.7,82.4667,78.1,42,15,3.42,few clouds
524,Ugento,IT,39.9263,18.1574,75.45,69,2,6.78,clear sky
525,Shimanovsk,RU,52.0,127.7,72.72,83,39,3.47,heavy intensity rain
526,Acara,BR,-1.9608,-48.1967,70.18,93,11,2.66,few clouds
527,Yuma,US,32.7253,-114.6244,97.57,39,1,5.75,clear sky
528,Dehra Dun,IN,30.3167,78.0333,87.15,60,80,3.96,broken clouds
529,Millbrook,US,32.4799,-86.3619,77.16,96,40,0.0,scattered clouds
530,Shushenskoye,RU,53.325,91.9356,65.88,67,99,9.84,overcast clouds
531,Qiyang,CN,26.5911,111.8474,91.47,64,100,4.03,overcast clouds
532,Nizwa,OM,22.9333,57.5333,98.4,20,4,3.56,clear sky
533,Campobasso,IT,41.6333,14.5833,69.44,78,14,4.54,few clouds
534,Payyannur,IN,12.1,75.2,80.06,83,83,8.88,broken clouds
535,Whitley Bay,GB,55.0397,-1.4471,58.19,94,40,1.01,scattered clouds
536,Avarua,CK,-21.2078,-159.775,77.05,78,75,11.5,light rain
537,Takahashi,JP,34.7833,133.6167,95.25,41,23,6.22,few clouds
538,Biak,ID,-0.9131,122.8766,77.04,84,100,7.76,overcast clouds
539,Hohhot,CN,40.8106,111.6522,86.29,25,2,6.71,clear sky
540,Daman,IN,20.4167,72.85,84.13,76,76,9.89,broken clouds
541,Chardara,KZ,41.2547,67.9692,88.57,22,0,2.46,clear sky
542,Rio Grande,BR,-32.035,-52.0986,54.95,97,94,9.78,light rain
543,Xai-Xai,MZ,-25.0519,33.6442,63.66,71,0,4.14,clear sky
544,Nhulunbuy,AU,-12.2333,136.7667,79.41,61,75,17.27,broken clouds
545,San Jeronimo,PE,-11.9472,-75.2829,43.59,78,11,0.65,few clouds
546,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,97,75,12.66,broken clouds
547,Tabou,CI,4.423,-7.3528,74.32,82,21,6.26,few clouds
548,Urumqi,CN,43.801,87.6005,81.55,30,0,4.47,clear sky
549,Talbahat,IN,25.05,78.4333,82.29,82,99,7.16,overcast clouds
550,Sao Filipe,CV,14.8961,-24.4956,76.86,84,100,7.85,overcast clouds
551,Hambantota,LK,6.1241,81.1185,84.88,67,98,20.89,overcast clouds
552,Clonakilty,IE,51.6231,-8.8706,56.41,88,100,22.32,overcast clouds
553,San Patricio,US,28.017,-97.5169,84.85,78,7,11.14,clear sky
554,Florida,US,28.7505,-82.5001,78.75,69,59,0.0,broken clouds
555,Mahajanga,MG,-15.7167,46.3167,73.42,56,0,5.75,clear sky
556,Alta Floresta,BR,-9.8756,-56.0861,69.82,45,28,3.02,scattered clouds
557,Ekhabi,RU,53.5102,142.9671,58.64,68,23,15.21,few clouds
558,Yulara,AU,-25.2406,130.9889,67.84,24,0,12.66,clear sky
559,Hushitai,CN,41.9322,123.5114,84.11,55,0,1.81,clear sky
