City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
560,Morondava,MG,-20.2833,44.2833,68.61,51,0,6.87,clear sky
561,Saint-Louis,SN,16.3333,-15.0,80.62,71,61,14.52,broken clouds
562,Upington,ZA,-28.4478,21.2561,41.38,45,0,1.14,clear sky
563,Santa Rosa,PH,14.3122,121.1114,91.09,65,92,16.44,overcast clouds
564,Klaksvik,FO,62.2266,-6.589,58.12,90,93,15.99,overcast clouds
565,Mertoyudan,ID,-7.52,110.2264,85.57,37,16,4.12,few clouds
566,Georgetown,MY,5.4112,100.3354,91.33,71,20,1.01,few clouds
567,Rundu,NA,-17.9333,19.7667,51.76,34,0,5.57,clear sky
568,Marawi,PH,7.9986,124.2928,87.4,47,98,2.82,overcast clouds
569,Saint-Francois,FR,46.4154,3.9054,62.19,100,100,2.3,heavy intensity rain
570,Shahrud,IR,36.4182,54.9763,81.07,18,1,4.85,clear sky
571,Esmeralda,CU,21.8525,-78.1169,79.84,89,70,6.8,broken clouds
572,Mujiayingzi,CN,42.1167,118.7833,84.51,29,4,3.71,clear sky
573,Mayumba,GA,-3.432,10.6554,73.33,86,100,6.22,overcast clouds
574,Basoko,CD,1.2391,23.616,70.88,96,100,2.68,light rain
575,Vanimo,PG,-2.6741,141.3028,78.8,80,100,4.12,overcast clouds
576,Pervouralsk,RU,56.9053,59.9436,61.05,54,0,11.43,clear sky
577,Parrita,CR,9.5201,-84.3225,82.98,89,100,3.6,overcast clouds
578,Nipawin,CA,53.3668,-104.0009,64.44,100,1,6.91,mist
579,Okakarara,NA,-20.5833,17.4333,49.6,37,0,1.81,clear sky
580,Dzilam Gonzalez,MX,21.2833,-88.9333,78.71,76,82,6.04,broken clouds
581,Guarapari,BR,-20.6667,-40.4975,60.69,71,90,3.13,overcast clouds
582,Evensk,RU,61.95,159.2333,56.14,75,100,10.54,overcast clouds
583,Kaihua,CN,23.3687,104.28,82.76,61,100,5.79,overcast clouds
584,Tupik,RU,54.4253,119.9327,73.72,58,46,4.72,scattered clouds
585,Sann,PK,26.0418,68.1378,89.51,46,74,8.97,broken clouds
586,Magnolia,US,33.2671,-93.2393,73.08,69,8,5.17,clear sky
587,Kungurtug,RU,50.5994,97.5228,52.84,95,100,2.08,light rain
588,Sibolga,ID,1.7427,98.7792,87.28,59,61,5.28,broken clouds
589,Ranikhet,IN,29.65,79.4167,73.94,68,56,1.77,broken clouds
590,Manor,IN,19.75,72.9167,84.92,72,64,8.68,broken clouds
591,Falmouth,GB,50.1544,-5.0711,59.58,95,40,4.0,scattered clouds
592,Pontal Do Parana,BR,-25.6533,-48.5128,66.2,95,100,1.32,light rain
593,Puerto Ayacucho,VE,5.6639,-67.6236,74.55,88,94,3.02,overcast clouds
594,Paamiut,GL,61.994,-49.6678,44.65,78,100,5.73,overcast clouds
595,Maragheh,IR,37.3917,46.2398,79.07,24,20,11.5,few clouds
596,Najran,SA,17.4924,44.1277,88.45,27,92,5.14,overcast clouds
597,Moog,PH,8.6011,124.4658,86.49,63,81,8.3,broken clouds
598,Saint-Pierre,RE,-21.3393,55.4781,74.28,58,20,3.44,few clouds
599,Aleksandrov Gay,RU,50.147,48.5704,80.96,25,7,11.14,clear sky
600,Great Yarmouth,GB,52.6083,1.7305,59.02,91,24,14.74,few clouds
601,Grand Island,US,40.925,-98.342,79.75,57,1,16.11,clear sky
602,Svetlogorsk,BY,52.6333,29.7333,59.54,88,62,6.96,broken clouds
603,Bonthe,SL,7.5264,-12.505,75.24,76,95,5.1,overcast clouds
604,Wittenberge,DE,53.0,11.75,60.01,91,10,4.16,clear sky
605,Mezhdurechensk,RU,53.6942,88.0603,68.05,81,99,2.17,light rain
606,Hualmay,PE,-11.0964,-77.6139,62.74,85,14,10.4,few clouds
607,Along,IN,28.1667,94.7667,81.18,86,100,1.48,overcast clouds
608,Syasstroy,RU,60.1367,32.5691,58.62,85,100,14.47,overcast clouds
609,Banikoara,BJ,11.2985,2.4386,70.75,97,89,6.22,moderate rain
610,Rosario,AR,-32.9468,-60.6393,58.6,85,0,1.99,light rain
611,Brasilia,BR,-15.7797,-47.9297,59.92,63,0,6.91,clear sky
612,Goiania,BR,-16.6786,-49.2539,69.49,49,0,5.75,clear sky
613,Mocajuba,BR,-2.5842,-49.5072,69.87,69,66,1.28,broken clouds
614,Cabra,ES,37.4725,-4.4421,71.91,58,0,2.8,clear sky
615,Kankon,IN,15.0167,74.0167,84.0,81,89,11.39,overcast clouds
616,Santa Cruz,BO,-17.8,-63.1667,63.86,77,0,4.61,clear sky
617,Waddan,LY,29.1614,16.139,86.18,17,0,7.02,clear sky
618,Talaya,RU,61.3833,152.75,46.54,86,99,5.88,overcast clouds
619,Vilyuysk,RU,63.7553,121.6247,73.24,36,85,17.07,overcast clouds
620,Balkanabat,TM,39.5108,54.3671,98.46,13,0,6.06,clear sky
621,Kavaratti,IN,10.5669,72.642,81.95,79,98,22.35,overcast clouds
622,Jasper,US,37.2001,-94.3502,76.68,78,1,1.01,clear sky
623,Kijang,KR,35.2442,129.2139,94.73,66,17,9.93,few clouds
624,Goderich,CA,43.7501,-81.7165,72.91,78,46,9.22,scattered clouds
625,Alyangula,AU,-13.8483,136.4192,77.36,53,6,14.18,clear sky
626,Boa Vista,BR,2.8197,-60.6733,76.98,88,0,4.61,clear sky
627,Bristol,US,41.8334,-71.1662,71.44,88,1,1.99,clear sky
628,Aksarka,RU,66.5606,67.7975,66.11,66,84,5.82,broken clouds
629,Dikson,RU,73.5069,80.5464,49.78,73,31,10.42,scattered clouds
630,Boffa,GN,10.1667,-14.0333,72.81,85,99,4.63,overcast clouds
631,Rudbar,AF,30.15,62.6,95.97,12,0,19.3,clear sky
632,Shu,KZ,43.5983,73.7614,91.72,15,0,2.37,clear sky
633,Pierre,US,44.3683,-100.351,74.05,86,90,5.01,light rain
634,Mitu,CO,1.1983,-70.1733,72.21,85,84,0.78,broken clouds
635,Bandarbeyla,SO,9.4942,50.8122,81.43,59,47,26.26,scattered clouds
636,Babati,TZ,-4.2167,35.75,59.4,82,38,1.95,scattered clouds
637,Katsuura,JP,35.1333,140.3,84.24,80,100,7.9,heavy intensity rain
638,Tonekabon,IR,36.8163,50.8738,87.75,56,52,4.88,broken clouds
639,Tete,MZ,-16.1564,33.5867,62.69,82,75,0.0,smoke
640,Emerald,AU,-23.5333,148.1667,72.88,22,0,6.82,clear sky
641,Murud,IN,18.3258,72.965,84.24,73,24,6.98,few clouds
642,Ola,RU,59.5833,151.2833,62.6,54,43,6.62,scattered clouds
643,Casper,US,42.8666,-106.3131,64.51,88,1,0.0,clear sky
644,Chipinge,ZW,-20.1883,32.6236,55.98,42,0,1.68,clear sky
645,Barinas,VE,8.6226,-70.2075,77.04,88,36,2.3,scattered clouds
646,Chernyanka,RU,50.9409,37.8069,71.15,63,100,9.28,moderate rain
647,Alekseyevka,RU,50.6309,38.6903,76.41,38,87,13.29,overcast clouds
648,Matozinhos,BR,-19.5578,-44.0814,61.23,67,0,9.22,clear sky
649,Umba,RU,66.6871,34.3429,56.57,70,74,4.79,broken clouds
650,Rostovka,RU,55.3842,71.8891,73.72,68,78,7.16,broken clouds
651,Coahuayana,MX,18.7333,-103.6833,76.17,94,100,3.53,overcast clouds
652,Aripuana,BR,-9.1667,-60.6333,71.2,47,0,1.97,clear sky
653,Ilulissat,GL,69.2167,-51.1,46.42,66,100,14.97,light intensity shower rain
654,Sal Rei,CV,16.1833,-22.9167,75.76,74,100,7.74,overcast clouds
655,Mocuba,MZ,-16.8392,36.9856,66.02,86,0,3.31,clear sky
656,Marsa Matruh,EG,31.3525,27.2453,79.0,89,20,11.5,few clouds
657,Fort Smith,US,35.3859,-94.3986,76.42,86,1,3.44,clear sky
658,Andradina,BR,-20.8961,-51.3794,67.64,48,52,6.55,broken clouds
659,Portobelo,PA,9.55,-79.65,77.41,86,97,4.03,overcast clouds
660,Saryozek,KZ,44.3583,77.9753,83.57,19,99,6.31,overcast clouds
661,Kodinar,IN,20.7903,70.7031,84.63,74,86,14.29,overcast clouds
662,Sumter,US,28.7086,-82.0831,78.03,87,38,0.13,scattered clouds
663,Colina,BR,-20.7133,-48.5408,61.68,62,91,6.33,overcast clouds
664,Sioux Lookout,CA,50.1001,-91.917,55.78,94,75,3.44,broken clouds
665,Huarmey,PE,-10.0681,-78.1522,63.93,85,4,10.27,clear sky
666,Seaham,GB,54.839,-1.3458,57.99,88,98,3.0,overcast clouds
667,Hovd,MN,48.0056,91.6419,67.41,41,10,7.0,clear sky
668,Jaciara,BR,-15.9653,-54.9683,69.24,43,99,1.54,overcast clouds
669,Kabo,CF,7.6994,18.629,70.75,98,100,2.91,light rain
670,Stokmarknes,NO,68.5646,14.9108,61.5,74,91,6.13,overcast clouds
671,Winneba,GH,5.3511,-0.6231,77.47,89,83,9.82,broken clouds
672,Ocean City,US,39.2776,-74.5746,73.98,87,76,7.72,broken clouds
673,Chateaubelair,VC,13.2833,-61.25,79.41,75,33,10.65,scattered clouds
674,Sadasivpet,IN,17.6212,77.9503,86.81,61,30,12.17,scattered clouds
675,Huambo,AO,-12.7761,15.7392,50.94,31,11,0.87,few clouds
676,Naestved,DK,55.2299,11.7609,62.85,77,92,10.33,overcast clouds
677,Katherine,AU,-14.4667,132.2667,82.72,13,4,11.5,clear sky
678,Andenes,NO,69.3143,16.1194,61.47,82,75,3.44,light rain
679,Sault Sainte Marie,CA,46.5168,-84.3333,66.49,91,90,5.75,mist
680,Freetown,SL,8.484,-13.2299,74.89,76,98,5.26,overcast clouds
681,Venado Tuerto,AR,-33.7456,-61.9688,57.65,67,57,9.82,broken clouds
682,Green River,US,41.5286,-109.4662,59.4,33,86,17.49,overcast clouds
683,Ordu,TR,40.9086,37.6845,68.5,50,98,1.39,overcast clouds
684,Vasto,IT,42.1243,14.7059,71.46,54,12,4.0,few clouds
685,Altamira,BR,-3.2033,-52.2064,69.37,62,13,1.39,few clouds
686,Chlorakas,CY,34.8042,32.4083,84.54,63,20,5.75,few clouds
687,Doka,SD,13.5167,35.7667,73.89,85,100,7.38,overcast clouds
688,Young,UY,-32.6833,-57.6333,59.23,90,78,8.08,broken clouds
689,Qandala,SO,11.472,49.8728,90.48,48,33,2.35,scattered clouds
690,Albion,US,42.2431,-84.753,67.62,97,75,4.61,light rain
691,Cabedelo,BR,-6.9811,-34.8339,72.27,86,61,15.7,broken clouds
692,Tocopilla,CL,-22.092,-70.1979,58.95,71,54,3.51,broken clouds
693,Homer,US,59.6425,-151.5483,63.09,85,40,3.44,scattered clouds
694,Doha,QA,25.2867,51.5333,102.18,51,0,2.3,clear sky
695,Daudnagar,IN,25.0333,84.4,86.18,60,100,5.64,overcast clouds
696,Shar,KZ,49.5886,81.0453,78.66,31,33,6.76,scattered clouds
697,Kozhevnikovo,RU,56.2589,83.9714,65.25,97,100,2.13,overcast clouds
698,Baykit,RU,61.67,96.37,78.93,35,77,4.34,broken clouds
699,Salem,IN,11.65,78.1667,84.58,67,78,6.02,broken clouds
700,Nchelenge,ZM,-9.3451,28.734,62.31,44,0,5.37,clear sky
701,Lapua,FI,62.9693,23.0088,62.35,62,5,7.85,clear sky
702,Holme,DK,56.1138,10.1725,62.17,91,100,13.09,overcast clouds
703,Dingzhou,CN,38.5131,114.9956,91.51,58,40,3.98,light rain
704,Andilamena,MG,-17.0167,48.5833,56.88,87,51,5.06,broken clouds
705,Balkhash,KZ,46.844,74.9804,83.01,28,0,11.18,clear sky
706,Old Town,CZ,50.087,14.4202,61.41,85,0,5.75,clear sky
707,Ngawen,ID,-7.0032,111.3129,92.46,44,23,11.79,few clouds
708,Maharajganj,IN,27.1333,83.5667,89.76,68,97,3.91,overcast clouds
709,Big Spring,US,32.2504,-101.4787,81.88,57,1,10.36,clear sky
710,Bosaso,SO,11.2842,49.1816,96.78,36,0,18.41,clear sky
711,Ipixuna,BR,-1.7625,-48.8043,78.75,90,46,3.49,scattered clouds
712,Bagaces,CR,10.5271,-85.2548,76.93,86,100,6.33,overcast clouds
713,Kabompo,ZM,-13.5927,24.2008,48.07,39,0,3.31,clear sky
714,Osa,RU,57.2829,55.4567,58.68,68,100,4.34,overcast clouds
715,Ust-Tarka,RU,55.5672,75.705,78.17,38,30,7.72,scattered clouds
716,Heihe,CN,50.2441,127.4902,73.98,60,7,3.13,clear sky
717,Tonantins,BR,-2.8731,-67.8022,73.0,82,22,2.71,few clouds
718,Goure,NE,13.9835,10.2704,79.23,68,89,15.21,overcast clouds
719,Roebourne,AU,-20.7833,117.1333,77.23,30,2,21.5,clear sky
720,Drummondville,CA,45.8834,-72.4824,71.08,83,44,8.01,scattered clouds
721,Lerwick,GB,60.1545,-1.1494,59.0,88,100,30.31,overcast clouds
722,Kaduy,RU,59.2,37.15,60.84,95,100,8.7,light rain
723,Pozoblanco,ES,38.3791,-4.8483,63.18,74,0,4.5,clear sky
724,Van Buren,US,35.4368,-94.3483,76.41,87,1,3.44,clear sky
725,Lukovetskiy,RU,64.2956,41.9211,62.58,56,6,3.51,clear sky
726,Kulhudhuffushi,MV,6.6221,73.07,82.81,79,99,18.45,overcast clouds
727,Summerville,US,33.0185,-80.1757,80.8,96,90,0.0,light rain
728,Mogok,MM,22.9167,96.5,72.72,83,93,3.49,overcast clouds
729,Gibara,CU,21.1097,-76.1317,81.72,85,3,13.02,clear sky
730,Hobyo,SO,5.3505,48.5268,78.31,69,84,22.77,broken clouds
731,Akureyri,IS,65.6835,-18.0878,48.13,100,0,0.0,clear sky
732,San Andres,CO,12.5847,-81.7006,82.42,83,75,11.5,broken clouds
733,Murmashi,RU,68.8154,32.8115,55.81,88,0,2.24,clear sky
734,Pemangkat,ID,1.1667,108.9667,86.92,65,62,8.16,broken clouds
735,Raudeberg,NO,61.9875,5.1352,63.95,56,36,8.55,scattered clouds
736,Chara,RU,56.9064,118.2631,70.72,60,43,1.43,light rain
737,Kupang,ID,-10.1667,123.5833,88.38,40,20,19.57,few clouds
738,Fiumicino,IT,41.7675,12.2291,76.08,89,0,3.44,clear sky
739,Ustka,PL,54.5805,16.8619,62.1,72,66,6.38,broken clouds
740,Lavumisa,SZ,-27.31,31.892,57.07,85,0,2.48,clear sky
741,Hailar,CN,49.2,119.7,79.88,42,73,5.86,broken clouds
742,Kangaatsiaq,GL,68.3065,-53.4641,41.38,89,100,8.88,light rain
743,Casa Nova,BR,-9.4167,-41.1333,71.58,74,22,18.86,few clouds
744,Zhangjiakou,CN,40.81,114.8794,85.03,30,17,3.44,few clouds
745,Verkhoyansk,RU,67.5447,133.385,76.44,26,49,4.74,scattered clouds
746,Taguatinga,BR,-12.3857,-46.5711,71.49,54,36,12.48,scattered clouds
747,Kuryk,KZ,43.2,51.65,93.92,23,0,9.31,clear sky
748,Kendari,ID,-3.945,122.4989,81.0,78,100,6.31,overcast clouds
749,Otukpo,NG,7.1913,8.1329,70.41,99,100,4.34,light rain
750,Benguela,AO,-12.5763,13.4055,69.6,90,2,4.0,clear sky
751,Collie,AU,-33.3667,116.15,62.98,48,22,12.03,few clouds
752,Pasto,CO,1.2136,-77.2811,46.94,88,63,6.53,broken clouds
753,North Augusta,US,33.5018,-81.9651,76.14,84,90,5.75,overcast clouds
754,Autazes,BR,-3.5797,-59.1306,75.11,74,28,1.74,scattered clouds
755,Praia,CV,14.9215,-23.5087,77.54,83,75,11.5,broken clouds
756,Sept-Iles,CA,50.2001,-66.3821,59.52,95,75,3.44,broken clouds
757,Gasa,PS,31.5,34.4667,84.18,57,0,8.12,clear sky
758,Nelson Bay,AU,-32.7167,152.15,68.95,50,0,1.99,clear sky
759,La Rioja,ES,42.25,-2.5,53.38,61,76,3.65,broken clouds
760,Pacific Grove,US,36.6177,-121.9166,69.26,91,20,4.0,few clouds
761,Zarubino,RU,42.63,131.0922,77.72,73,65,7.76,broken clouds
762,Zhigalovo,RU,54.8097,105.1578,66.15,67,89,8.14,overcast clouds
763,Tripoli,LY,32.8752,13.1875,82.76,52,0,11.27,clear sky
764,Monster,NL,52.0258,4.175,60.98,87,75,4.0,broken clouds
765,Koygorodok,RU,60.445,50.9968,60.75,53,9,4.54,clear sky
766,Amapa,BR,1.0,-52.0,73.31,89,100,0.74,overcast clouds
767,Mercedes,AR,-34.6515,-59.4307,58.89,85,64,8.16,broken clouds
768,Itambacuri,BR,-18.0311,-41.685,59.25,90,100,3.67,overcast clouds
769,Del Rio,US,29.3627,-100.8968,82.51,73,1,10.36,clear sky
770,Baruun-Urt,MN,46.6806,113.2792,89.4,18,35,23.09,scattered clouds
771,Bahia De Caraquez,EC,-0.6,-80.4167,71.78,85,84,8.37,broken clouds
772,Montepuez,MZ,-13.1256,38.9997,65.53,81,33,3.31,scattered clouds
773,Beaverlodge,CA,55.2166,-119.4361,56.55,54,49,7.23,scattered clouds
774,Pidhorodne,UA,48.5753,35.1068,72.64,63,15,4.43,few clouds
775,Auburn,US,47.3073,-122.2284,68.54,62,75,1.99,broken clouds
776,Santa Luzia,BR,-19.7697,-43.8514,61.7,63,0,5.75,clear sky
777,Awjilah,LY,29.1081,21.2869,87.1,17,0,2.51,clear sky
778,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,78,40,13.8,scattered clouds
779,Shevchenkove,UA,49.6959,37.1735,78.58,67,99,11.21,moderate rain
780,Jacareacanga,BR,-6.2222,-57.7528,72.25,51,0,0.47,clear sky
781,Grindavik,IS,63.8424,-22.4338,49.95,100,75,1.14,broken clouds
782,Namatanai,PG,-3.6667,152.4333,83.16,75,75,11.12,light rain
783,Shimoda,JP,34.6667,138.95,80.96,77,100,13.22,light rain
784,Pochutla,MX,15.7432,-96.4661,75.81,93,100,3.69,overcast clouds
785,Port Keats,AU,-14.25,129.55,88.03,17,5,1.79,clear sky
786,Rantepao,ID,-2.9701,119.8978,78.78,73,94,4.68,overcast clouds
787,Bonnyville,CA,54.2668,-110.735,69.12,86,100,7.49,overcast clouds
788,Majene,ID,-3.5403,118.9707,86.65,62,58,4.54,broken clouds
789,Arlit,NE,18.7369,7.3853,89.65,33,28,7.67,scattered clouds
790,Makat,KZ,47.6469,53.3463,85.32,25,6,12.37,clear sky
791,Razole,IN,16.4833,81.8333,89.89,45,71,6.64,broken clouds
792,Harwich,GB,51.9419,1.2844,61.21,86,73,7.0,broken clouds
793,Lop Buri,TH,14.7981,100.654,89.62,56,95,10.98,overcast clouds
794,Norman Wells,CA,65.282,-126.8329,48.24,76,90,13.8,light rain
795,Sembabule,UG,-0.0772,31.4567,67.53,66,3,2.33,clear sky
796,Amalner,IN,21.05,75.0667,89.31,52,56,11.77,broken clouds
797,Mayo,US,38.8876,-76.5119,76.08,83,1,0.0,clear sky
798,Wenling,CN,28.3669,121.36,84.63,76,100,18.05,overcast clouds
799,Nogliki,RU,51.8333,143.1667,57.22,77,83,11.16,broken clouds
800,Deep River,CA,46.1001,-77.4995,68.95,90,98,2.48,overcast clouds
801,Yuksekova,TR,37.5736,44.2872,74.03,72,75,5.75,broken clouds
802,Zhashkiv,UA,49.2454,30.1102,59.49,84,92,11.5,overcast clouds
803,Basco,PH,20.4487,121.9702,83.64,85,100,35.7,light rain
804,Rafai,CF,4.95,23.9167,67.84,100,100,1.88,light rain
805,Balad,IQ,34.0164,44.1453,101.66,16,11,1.03,few clouds
806,Alcudia,ES,39.8532,3.1214,74.7,78,0,7.0,clear sky
807,Abha,SA,18.2164,42.5053,69.62,60,20,0.0,few clouds
808,Maun,BW,-19.9833,23.4167,48.16,61,0,4.61,clear sky
809,Labuhan,ID,-6.8844,112.2051,88.34,60,31,14.76,scattered clouds
810,Usinsk,RU,65.9939,57.5281,53.08,77,100,9.75,overcast clouds
811,Rae Bareli,IN,26.2167,81.2333,89.73,65,84,8.21,moderate rain
812,Dordrecht,NL,51.81,4.6736,60.73,91,24,1.99,few clouds
813,Redlands,US,34.0556,-117.1825,86.83,58,1,8.05,clear sky
814,Sayyan,YE,15.1718,44.3244,68.04,39,74,2.17,broken clouds
815,Trelew,AR,-43.249,-65.3051,52.79,33,100,19.15,overcast clouds
816,Taltal,CL,-25.4,-70.4833,53.58,86,16,1.68,few clouds
817,Paraopeba,BR,-19.2757,-44.4033,61.95,70,100,7.38,overcast clouds
818,Bastia,FR,42.6667,9.3333,72.3,82,0,4.61,clear sky
819,Barreiras,BR,-12.1528,-44.99,71.6,57,49,7.63,scattered clouds
820,Suntar,RU,62.1444,117.6319,77.16,43,53,9.42,broken clouds
821,Yurginskoye,RU,56.8189,67.3921,59.9,97,100,9.26,overcast clouds
822,Guamuchil,MX,25.4667,-108.1,81.75,87,85,1.57,overcast clouds
823,Khovu-Aksy,RU,51.1333,93.6,51.49,96,100,4.9,overcast clouds
824,Sechura,PE,-5.5569,-80.8222,63.91,84,19,11.41,few clouds
825,Kyshtovka,RU,56.555,76.6271,73.96,63,9,2.33,clear sky
826,Rocha,UY,-34.4833,-54.3333,55.58,95,2,7.9,clear sky
827,Batticaloa,LK,7.7102,81.6924,87.17,59,100,2.39,moderate rain
828,Oktyabrskiy,RU,54.4815,53.471,69.46,40,46,5.82,scattered clouds
829,Sire,NG,12.9299,5.2043,78.39,77,100,11.43,overcast clouds
830,Necochea,AR,-38.5473,-58.7368,54.05,88,100,10.11,overcast clouds
831,Prince Rupert,CA,54.3161,-130.3201,57.29,88,90,4.61,overcast clouds
832,Camacha,PT,33.0833,-16.3333,69.22,94,75,9.22,broken clouds
833,Machinga,MW,-15.1685,35.3,62.64,73,0,3.4,clear sky
834,Lodwar,KE,3.1191,35.5973,77.34,56,37,16.42,scattered clouds
835,Shunyi,CN,40.125,116.6453,89.55,51,0,2.24,clear sky
836,Kerkini,GR,41.2167,23.0833,80.67,38,0,5.93,clear sky
837,Thunder Bay,CA,48.4001,-89.3168,60.78,78,90,4.61,overcast clouds
838,Lianran,CN,24.9227,102.485,79.34,54,77,6.24,broken clouds
839,Mount Gambier,AU,-37.8333,140.7667,57.11,67,75,10.36,broken clouds
840,Bud,US,39.447,-86.1758,73.9,85,55,4.63,broken clouds
841,Mazyr,BY,52.0495,29.2456,58.66,85,44,9.19,scattered clouds
